course_id,course_title,course_slug,category_id,category_name,suite_id,icon_url,description,purchase_url,free_trial_url
110,Machine Learning (Foundation),machine-learning-foundation-110,2,Business Skills,2,https://videotilehost.com/common/course-icons/course110.png,"The course starts with some basic definitions and statistics that outline how important running meetings effectively can be. It examines factors that make meetings great, and some practical steps you can take to ensure everything runs smoothly and successful outcomes are achieved. It also covers some of the ways you can handle any problems that may arise. Finally, it looks at different decision-making approaches you can use and finishes off with some notes on keeping a learning log to help you learn and grow, ultimately becoming a more confident and effective participant or chairperson. This course explains the key elements, procedures and activities involved in successful Occupational  Health and Safety Management in the workplace. The course show how professional Occupational Health and Safety Management benefits individuals and organisations.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=110,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=110
111,Managing Occupational Health and Wellbeing,managing-occupational-health-and-wellbeing-111,4,Mental Health & Wellbeing,4,https://videotilehost.com/common/course-icons/course111.png,"This course will help you to understand the different types of absence and Identify ways of measuring absence. It covers why you should complete return-to-work forms and how to conduct effective return-to-work meetings. The course finishes off by explaining the formal processes involved in managing absence and how to apply appropriate policies. Join our 1-day virtual class to take your Excel skills to the next level with expert-led, hands-on training. Go beyond the basics to automate tasks, visualise data like a pro, and build interactive dashboards. Taught by experienced Excel professionals, this course is packed with tools you can apply immediately - whether you're managing budgets, tracking KPIs, or delivering high-impact reports.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=111,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=111
112,Cyber Security,cyber-security-112,2,Business Skills,2,https://videotilehost.com/common/course-icons/course112.png,"This course covers the many benefits good employee relations can bring to an business. It explains how to build confidence in management, by sharing the company vision, building strong teams and listening to feedback. It examines how a proactive HR presence benefits employee relations. Then looks at the role of employment contracts and the Employee Handbook. The course discusses Performance Management including motivating employees and how best to show your appreciation of their contribution. Finally, it shows you how to deal effectively with complaints, discipline and negativity. This course will start by explaining in detail what team working is and cover some of the basic principles for putting together a group of people who will work well together. It then goes on to cover conflict within teams, explaining some of the reasons conflict occurs and some strategies for managing conflict. It finishes off by exploring some of the different styles of management behaviour and how to develop a resilient team.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=112,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=112
113,Safeguarding Children,safeguarding-children-113,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course113.png,"In this course you'll learn about the prevalence and different types of 'sharps litter' that can be found in the UK. It then covers the primary and secondary risks from sharps including some of the common blood borne viruses. It also covers the responsibilities of employers, the equipment needed and the effectiveness of PPE. Finally, it'll cover how to report discarded sharps and the correct procedures to follow if you're unlucky enough to receive a sharps injury. Strokes are the fourth single leading cause of death in the UK, as well as a leading cause of disability. Being aware of the causes and symptoms will help you act fast in a situation where you suspect someone is having a stroke and provide them with the best chance of receiving the treatment they need and minimising the long term impact of the condition. This course will cover the types of strokes, the symptoms, and risk factors. It will also cover the treatment options and the longer term impact of the condition.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=113,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=113
115,Stroke Awareness,stroke-awareness-115,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course115.png,"Strokes are the fourth single leading cause of death in the UK, as well as a leading cause of disability. Being aware of the causes and symptoms will help you act fast in a situation where you suspect someone is having a stroke and provide them with the best chance of receiving the treatment they need and minimising the long term impact of the condition. This course will cover the types of strokes, the symptoms, and risk factors. It will also cover the treatment options and the longer term impact of the condition. This course will look at supervising stress and mental health at work and show you how to create a good mental health culture in your workplace. It starts by examining the negative effects of poor mental health and considers the benefits of intervention by employers. You'll learn about the six main areas that can lead to work- related stress and discover how to recognise when individuals are at risk of stress. Finally you will learn how to promote a good mental health culture within your workplace.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=115,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
116,Introducing GDPR,introducing-gdpr-116,2,Business Skills,2,https://videotilehost.com/common/course-icons/course116.png,"This course is designed for front line data processors and provides a clear introduction to the main elements of the GDPR, including compliance and the consequences of non-compliance. It explains the roles of key players and covers the main categories of personal data and the lawful basis for data processing. Other topics examined include the main Principles of the GDPR and the Rights for Individuals, along with the importance of your Privacy Policy. Finally, there's important information on data breaches; how to avoid them, what to do if one is discovered and how to file a breach report. The course starts by explaining what AI is, along with a brief description of its history. It explores the different types of AI, key concepts in the field, and how AI is being applied in real life across various sectors. The course works through the entire AI development process, starting from the definition of the problem through to the deployment of the solution. This is then followed by a look at the various tools and technologies that power AI development. Next, it covers the ethical implications and considerations in the field, and finishes by looking into the potential future of AI.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=116,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
117,Personal Protective Equipment,personal-protective-equipment-117,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course117.png,"This course will show how wearing PPE plays a crucial role in preventing and reducing fatalities, injuries and diseases at work. It includes details of a wide range of PPE options, examines the legislation and regulations and also covers the role risk assessment plays in the selection and use of PPE. The course concludes with advice on how to use, fit and wear PPE and its physical and theoretical limitations. This course will start by looking at some examples and statistics which highlight the seriousness and extent of aggressive pupil behaviour, it will then go on to explain how you can identify the stages of aggression and provide some tips on how you could de-escalate a pupil before they lash out. It also looks at where the law stands on this subject and finally best practice in theory if you ever do need to restrain a pupil.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=117,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
118,Drug and Alcohol Awareness,drug-and-alcohol-awareness-118,5,Hospitality,5,https://videotilehost.com/common/course-icons/course118.png,"This course is intended to provide you with the information you needed to understand and spot the signs of drug and alcohol misuse. It covers the legal and social implications for the individual and for your company if you find out an employee is misusing drugs. This course discusses the law, different types of drugs, and policies that can be put in place to protect yourself, your business and your employees. A duty of care is the requirement that all health and social care professionals, and organisations providing health and care services, must put the interests of service users first. This course will give you an introduction to the concept of duty of care, cover how duty of care affects your work, what to do if you come across a duty of care dilemma and where to go for support or advice along with some practical examples of duty of care situations.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=118,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
119,Alcohol Personal Licence Holder,alcohol-personal-licence-holder-119,5,Hospitality,5,https://videotilehost.com/common/course-icons/course119.png,"This course is intended to provide you with the knowledge you need to complete the test to become a personal licence holder. It covers all the major topics relating to UK licencing law, responsibilities and penalties for breaching these. It also looks in detail at the issue of age verification including an interactive element to support learning in this area. This course covers general allergies, food allergies and food intolerances and explains the differences between them. It covers the 14 allergens controlled by legislation along with food additives and how they can trigger allergic reactions. It takes a detailed look at the symptoms of food allergies and takes in the wider picture discussing the current theories of why rates are increasing. It then finishes off by covering practical steps that can be taken to reduce the risk from allergens and also what steps can be taken both internally and externally to monitor the control measures.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=119,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
120,Level 1 Health and Safety in a Construction Environment (Leading to CSCS Green Card),level-1-health-and-safety-in-a-construction-environment-leading-to-cscs-green-card-120,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course120.png,"Health & Safety is a significant concern. Everyone has an essential role to play in reducing deaths and accidents at work. Failure to meet the requirements of Health and Safety regulations carries serious consequences so understanding these requirements is vital. This course is aimed at those starting out in the construction industry and provides an introduction to some of the key aspects of health and safety on and around construction sites. It can be taken along with the accredited exam to provide you with a recognised qualification that can form part of your CSCS card application. Food safety combines a number of practices to reduce health hazards. These include premises hygiene, personal hygiene, risk control, pest control and waste management. This level 1 course is about minimising the level of potential hazards in a food catering setting.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=120,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
124,Anti-Bribery and Corruption,anti-bribery-and-corruption-124,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course124.png,"This course examines bribery and the legislation, measures and procedures that can uncover, control and reduce the impact of this criminal activity. This information is broken down into the following sections; Why corruption and bribery occur, The UK Bribery Act, Anti-bribery policies, anti-bribery management systems and how to deal with bribery in the workplace. This course covers the essential facts about money-laundering, along with the relevant legal aspects and how companies can set up systems and policies to detect and deal with what is a major criminal problem, worldwide.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=124,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
125,Licensed Premises Staff Training,licensed-premises-staff-training-125,2,Business Skills,2,https://videotilehost.com/common/course-icons/course125.png,"This course is aimed at anyone that works on licensed premises and gives them an overview of key topics relating to UK licencing law, responsibilities and penalties for breaching these. It also looks in detail at the issue of age verification including an interactive element to support learning in this area. This short course provides you with an introduction to the Lifting Operations and Lifting Equipment Regulations 1998, otherwise known as LOLER. The course explains the purpose of LOLER and equipment covered by the legislation. It explores why it is so important and what the law is regarding it. It finishes by covering what the regulations require of your organisation to enable the protection of workers.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=125,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
126,Anti-Bribery and Corruption,anti-bribery-and-corruption-126,2,Business Skills,2,https://videotilehost.com/common/course-icons/course126.png,"This course covers the essential facts about money-laundering, along with the relevant legal aspects and how companies can set up systems and policies to detect and deal with what is a major criminal problem, worldwide. The course will start by identifying the three main categories of reversing accidents and the crucial role of the banksman.You'll learn about the role of management in preventing these types of accidents particularly using Safe systems of work and PPE. You'll get an overview of legislation that applies to banksman activities and also the rules that apply to drivers so they can work safely together. Finally the course covers vehicle safety checks and the hand signals used by banksmen.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=126,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=126
128,Cyber Security,cyber-security-128,2,Business Skills,2,https://videotilehost.com/common/course-icons/course128.png,"Employees, managers and directors should all have a good understanding of the threat posed by cyber-attacks and the importance of guarding against data breaches. This short course will explain why cyber attacks and data breaches happen and provide practical advice on how to set up effective defences. When people have good mental health, they are more likely to fulfil their potential. That means they enjoy work and cope easily with work situations. They have a happy family life and good social relationships. This course covers the steps that organisations should consider when developing and implementing a comprehensive workplace Mental Health Policy.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=128,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
130,Positive Handling in Schools,positive-handling-in-schools-130,1,Health & Safety,1,https://videotilehost.com/common/course-icons/course130.png,"This course is for candidates who have completed their Level 1 Health and Safety in a Construction Environment course and want to prepare for the touch screen test. The course reviews the key learning objectives of the Level 1 course and concludes with a 50 question test that has been produced in the style of the touch screen test. This course starts with an overview of the Government's Prevent strategy, and then looks at some of the reasons people become extremists. It goes on to cover the objectives of the Prevent strategy, how to base your actions on a risk based approach, what to do if you are concerned and much more.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=130,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=130
135,Moving and Handling People,moving-and-handling-people-135,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course135.png,"The course outlines the dangers and legislation that applies to moving and handling people as well as showing a range of techniques and equipment that can be used. The course also highlights the importance of proper risk assessments and care plans This course will start by defining the various terms used when talking about nutrition and hydration in care environments, the basic elements of nutrition and eating a healthy balanced diet, identify the reasons why vulnerable people might suffer with dehydration and the tools you can use to identify people that are at risk of malnutrition and the steps you can take to deal with this condition.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=135,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
136,Covid-19 Safe Workplaces,covid-19-safe-workplaces-136,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course136.png,"This course explores the risk to workers caused by the Covid-19 virus and covers actions that can be taken by employers and employees to protect themselves and each other as they return to work. The content of this course is based on the latest information from the UK government and the NHS. It covers information about the virus, risk assessments and personal safety, along with how to make changes to the daily work environment to address these risks.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=136,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
137,ADHD Awareness,adhd-awareness-137,4,Mental Health & Wellbeing,4,https://videotilehost.com/common/course-icons/course137.png,"ADHD is a chronic condition that creates a range of persistent symptoms such as difficulty sustaining attention, hyperactivity and impulsive behaviour. The course covers the definitions of ADHD, the different types of ADHD and how to recognise some key signs and symptoms. Beyond this the course will look at some of the possible causes of ADHD, how it is diagnosed and how it can be treated, including environmental changes, types of therapy and medication that can be prescribed.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=137,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
138,Developing A Workplace Mental Health Policy,developing-a-workplace-mental-health-policy-138,4,Mental Health & Wellbeing,4,https://videotilehost.com/common/course-icons/course138.png,"When people have good mental health, they are more likely to fulfil their potential. That means they enjoy work and cope easily with work situations. They have a happy family life and good social relationships. This course covers the steps that organisations should consider when developing and implementing a comprehensive workplace Mental Health Policy. This course is aimed at users of display screen equipment, or DSE as it's often called. DSE is a term that covers a wide range of equipment. If DSE equipment like this is not set up correctly, users are at increased risk from certain disorders. As an employee, you share the responsibility to keep people safe at work. That means undergoing relevant training and ensuring that rules are followed.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=138,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
139,Emergency First Aid at Work - Online Annual Refresher,emergency-first-aid-at-work-online-annual-refresher-139,2,Business Skills,2,https://videotilehost.com/common/course-icons/course139.png,This Emergency aid course will highlight some of the most common situations that you might come across and the actions that you can take to help. This Emergency aid course will highlight some of the most common situations that you might come across and the actions that you can take to help.In the most serious situations a first aider's role will be to assess the scene so that accurate information can be passed to Emergency services and then to act appropriately to try and increase the patients odds of survival.,https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=139,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=139
140,Preparing for a Job Interview,preparing-for-a-job-interview-140,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course140.png,"Interviews are two-way processes, where the employer and the interviewee can both decide if they are a good fit. This short course will provide you with some useful tips for how to prepare for an interview including preparing answers to common questions. Giving a successful presentation can be one of the hardest parts of many people's jobs. This course covers the common mistakes people make when preparing for and giving a presentation so you can avoid these, as well as going over good practice and providing some practical advice that you can put to good use the next time you have a big presentation to make.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=140,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
141,Mental Health Awareness,mental-health-awareness-141,4,Mental Health & Wellbeing,4,https://videotilehost.com/common/course-icons/course141.png,"Mental Health First Aid teaches participants how to notice and support individuals who may be experiencing mental health issues or exhibiting the signs of substance use in a work environment. They are also taught how to connect those people with appropriate help from fellow employees, community resources or healthcare professionals. The course outlines the dangers and legislation that applies to moving and handling people as well as showing a range of techniques and equipment that can be used. The course also highlights the importance of proper risk assessments and care plans",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=141,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=141
142,Asbestos Awareness - IATP,asbestos-awareness-iatp-142,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course142.png,"As well as informing you about the risks of working with asbestos, the course will deliver a lot more information about: Recognising asbestos, where it's used, minimising the risks and the legislation about working with asbestos. As well as informing you about the risks of working with asbestos, the course will deliver a lot more information about: Recognising asbestos, where it's used, minimising the risks and the legislation about working with asbestos. This course is a variation on the Asbestos Awareness course that contains specific information for designers and architects.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=142,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
143,Dementia Awareness,dementia-awareness-143,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course143.png,"Over 350 million people in the world are affected by depression. This online course will raise awareness of depression and how it can be recognised, diagnosed, classified and treated. It starts by looking at diagnoses before moving on to define the various types of depression, you'll also learn about other disorders. It looks at the causes, everyday factors that can affect it and how it can affect adults, teenagers and children and how you can get help. There's information on techniques you can use to help and also the roles played by exercise, diet and lifestyle. Diabetes is a serious lifelong health condition that occurs when the amount of glucose, or sugar, in the blood is too high. If left untreated, high blood glucose levels can cause serious health complications. This course is aimed at people working in the health and social care sector and will provide an overview of the condition, the common symptoms that might indicate someone has diabetes, methods of diagnosis, some possible treatments and common complications that can affect those with the condition.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=143,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=143
144,Stress Management,stress-management-144,4,Mental Health & Wellbeing,4,https://videotilehost.com/common/course-icons/course144.png,This course will look at supervising stress and mental health at work and show you how to create a good mental health culture in your workplace. It starts by examining the negative effects of poor mental health and considers the benefits of intervention by employers. You'll learn about the six main areas that can lead to work- related stress and discover how to recognise when individuals are at risk of stress. Finally you will learn how to promote a good mental health culture within your workplace. The Care Certificate is a nationally agreed set of standards that detail the learning outcomes and requirements that health and social care support workers are expected to be trained in before they can work unsupervised.,https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=144,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=144
145,Basic Fire Safety Awareness for Care Homes,basic-fire-safety-awareness-for-care-homes-145,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course145.png,"This course will cover a range of important topics related to mental health conditions that children and young people can experience including the signs of many mental health conditions including ADHD, Depression, Eating Disorders and self harm. You'll learn about symptoms and causes and the actions you can take if you suspect someone may need help.The course also discusses mental health professionals and their roles, along with parents and how they can get involved. Finally you'll learn about practical techniques you can use to help young people or children. This course is intended to give you an overview of the common types and symptoms of dementia as well as going into how it can affect the brain in different ways. It also covers strategies to use with clients with dementia and dealing with challenging behaviour. The course is intended for anyone who works with or around people that may be living with dementia.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=145,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=145
148,Managing Occupational Health and Wellbeing,managing-occupational-health-and-wellbeing-148,4,Mental Health & Wellbeing,4,https://videotilehost.com/common/course-icons/course148.png,"This course explains the key elements, procedures and activities involved in successful Occupational  Health and Safety Management in the workplace. The course show how professional Occupational Health and Safety Management benefits individuals and organisations. This course describes in detail the many facets and procedures of the Mental Capacity Act. This includes who the act affects, when it applies, how to assess capacity and the procedures that can be put in place in the home or workplace to ensure best practices are followed and people are treated fairly at all times.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=148,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
149,Problem Solving in a Workplace,problem-solving-in-a-workplace-149,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course149.png,"This course covers a range of problems that occur in the workplace-  and how they can be recognised, controlled and solved. You'll learn about the three main areas in which problems occur and how personalities can clash because of poor communication and differences of opinion. There will be information on how issues can be solved in a professional manner and finally discuss arbitration, negotiation and compromise which can bring resolution to the workplace making it a better environment for everyone. The effective management of projects is an essential skill in many workplaces. Correct control of stages and different aspects of projects helps to increase the chances of projects being successful. This course covers the basic principles of project management and covers some of the tools and techniques you can employ to improve your project management skills.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=149,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
152,Banksman Training,banksman-training-152,2,Business Skills,2,https://videotilehost.com/common/course-icons/course152.png,"The course will start by identifying the three main categories of reversing accidents and the crucial role of the banksman.You'll learn about the role of management in preventing these types of accidents particularly using Safe systems of work and PPE. You'll get an overview of legislation that applies to banksman activities and also the rules that apply to drivers so they can work safely together. Finally the course covers vehicle safety checks and the hand signals used by banksmen. This online fire safety training course is aimed at all employees to assist them in identifying and reducing the risk that fire presents in the workplace. The course provides candidates with a general understanding of basic fire awareness including what should be done in the event of a fire , how to prevent one occurring and the protocol of extinguishing a fire. This course can help to make a safer working environment for everyone in your workplace.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=152,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
159,Sexual Harassment in the Workplace,sexual-harassment-in-the-workplace-159,2,Business Skills,2,https://videotilehost.com/common/course-icons/course159.png,"This online course examines the main social media platforms and their use as marketing tools. It discusses the popular platforms Facebook, Instagram, X (formerly Twitter) and LinkedIn. The course dives into the main business benefits and gives you insight into how you can get started with how to choose the right platform for you and how to get started with it. You'll get information on how to run a marketing campaign, promote your company successfully and learn the best way to handle any negative feedback. Stress is a real problem for both organisations and their employees. It accounts for a significant proportion of work related illness each year. Being aware of the signs of stress, some of the triggers and how to manage them can make a real difference to your wellbeing and that of people around you. This course will cover an introduction to stress and why it's a problem, some of the causes of stress and some ways to minimise the risk of stress.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=159,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=159
205,Front Line Manager Skills,front-line-manager-skills-205,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course205.png,"This course is designed for employees who are developing into a management or supervisory position. It takes you through the various roles that a front line manager is accountable for and you will explore how effective managers balance these responsibilities to create a productive work environment. The course goes in depth about the potential challenges that may arise when transitioning into a management position and you will learn the skills involved in good leadership. Finally, strategies for effective problem-solving and conflict resolution are explained. The course covers the history of Instagram to help you understand how it's become such a powerful tool for generating sales, reaching new audiences and building brand awareness. In addition to this you will learn how to set up an account and build and optimise a Business Profile.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=205,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
208,Environmental Awareness,environmental-awareness-208,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course208.png,"This online course aims to increase your awareness of major environmental issues and provide an introduction to environmental management systems. It starts by defining important terms and identifying key issues the world is facing.You'll learn about environmental impacts, and the course will look at the issue of global climate change. There's also information on environmental laws and corporate and personal responsibilities.The course covers waste management, water resource management and oil storage. This short course provides you with an introduction to fire doors in the workplace and why they play an important part in fire safety planning. The course establishes exactly what a fire door is, exactly why fire doors are important and how they should be used correctly to ensure the safety of people and property. Finally the course explores the practical steps that can be taken to ensure your workplace fire doors are up to standard.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=208,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
210,Licensed Premises Staff Training,licensed-premises-staff-training-210,2,Business Skills,2,https://videotilehost.com/common/course-icons/course210.png,"LinkedIn is a very valuable tool to find the key decision makers within certain companies. It's used for finding the best point of contact, gaining familiarity with their background before a call or sales pitch and a lot more. Find out how it can be used to enhance your business. Join our live, tutor-led training to build a solid foundation in machine learning. This interactive course blends theory and hands-on practice, covering key topics like data preprocessing, algorithms, and model evaluation. You'll build your own ML model with step-by-step guidance and get real-time feedback from an expert instructor. With engaging discussions and practical activities, you'll leave with the confidence to start applying ML concepts right away.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=210,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=210
219,Front Line Manager Skills,front-line-manager-skills-219,2,Business Skills,2,https://videotilehost.com/common/course-icons/course219.png,"The course covers the history of Instagram to help you understand how it's become such a powerful tool for generating sales, reaching new audiences and building brand awareness. In addition to this you will learn how to set up an account and build and optimise a Business Profile. This micro course explores the essential elements of an effective marketing strategy to maximise the value of your Instagram account. The course also explains how to use hashtags to increase the reach of your account.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=219,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=219
220,Ethics in AI,ethics-in-ai-220,2,Business Skills,2,https://videotilehost.com/common/course-icons/course220.png,"This Facebook for Business course will give you an overview of how to use Facebook to enhance your business offering and online presence. It starts by examining its history and its phenomenal growth. You will learn how to set up and optimise your page and also how you can make your content much more engaging for your followers. It looks at advertising, designing and building your ad content and finally how to test, track and evaluate your ad campaigns using key metrics. This course is designed for employees who are developing into a management or supervisory position. It takes you through the various roles that a front line manager is accountable for and you will explore how effective managers balance these responsibilities to create a productive work environment. The course goes in depth about the potential challenges that may arise when transitioning into a management position and you will learn the skills involved in good leadership. Finally, strategies for effective problem-solving and conflict resolution are explained.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=220,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=220
222,Fire Marshal for Care Homes,fire-marshal-for-care-homes-222,1,Health & Safety,1,https://videotilehost.com/common/course-icons/course222.png,"This short course provides you with an introduction to Hand Arm Vibration Syndrome, otherwise known as HAVS. It will provide you with details of the symptoms and consequences of the disorder along with an overview of  the equipment and work related situations most likely to pose a risk of HAVS. Following this the course covers the responsibilities and laws in regards to HAVS for employees and employers. This short course provides you with an introduction to hot work, the hazards associated with it and controls that can be put in place to minimise these hazards. It gives information on what is meant by hot works and discusses the severity of not using the correct precautions in the workplace to minimise the risks associated with hot works. Finally the course explores the controls that can be put in place to make a safer environment for employers and employees.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=222,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=222
223,Environmental Awareness,environmental-awareness-223,1,Health & Safety,1,https://videotilehost.com/common/course-icons/course223.png,"This short course provides you with an introduction to fire doors in the workplace and why they play an important part in fire safety planning. The course establishes exactly what a fire door is, exactly why fire doors are important and how they should be used correctly to ensure the safety of people and property. Finally the course explores the practical steps that can be taken to ensure your workplace fire doors are up to standard. This course will identify the different types of fire extinguishers that might be installed within your workplace. It will discuss which ones should be used for different types of fires and how you can assess the risk factor involved upon finding a fire in your workplace. At the end of the final module you will be presented with a simulation that will test what you've learnt.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=223,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=223
224,"Lock Out, Tag Out (LOTO)",lock-out-tag-out-loto-224,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course224.png,"This short course provides you with an overview of the lock out / tag out process.It starts by describing what a lock out / tag out system is, detailing its purpose, and what it involves.The course then moves on to the types of hazard exposures that might require lock out / tag out, and follows this with a look at the laws associated with lock out / tag out, and the responsibilities that you, and your employer, have under these regulations. Finally, it sets out a six-step process you need to follow to ensure a safe lock out / tag out. This course will start by introducing the learning outcomes and role of the lockdown officer, then discuss some of the likely reasons for a lockdown, go over some of the steps you can take to prepare your school for lockdown as well as what to do in the event of a lockdown taking place.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=224,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
225,Ladder Safety,ladder-safety-225,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course225.png,"This short course provides a detailed exploration into ladder safety. You will learn about the different types of ladders, how to check and secure a ladder, and what a competent person looks at during a ladder inspection along with the laws that govern ladder safety. Health & Safety is a significant concern. Everyone has an essential role to play in reducing deaths and accidents at work. Failure to meet the requirements of Health and Safety regulations carries serious consequences so understanding these requirements is vital. This course is aimed at those starting out in the construction industry and provides an introduction to some of the key aspects of health and safety on and around construction sites. It can be taken along with the accredited exam to provide you with a recognised qualification that can form part of your CSCS card application.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=225,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
226,Prevent Duty,prevent-duty-226,1,Health & Safety,1,https://videotilehost.com/common/course-icons/course226.png,,https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=226,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=226
